country,year,sex,age,suicides_no,population,suicides/100k pop,gdp_for_year,gdp_per_capita,generation
Bahrain,1988,male,75+ years,0.0,1300.0,0.0,3702393617.0,9501.0,G.I. Generation
Bahrain,1997,female,15-24 years,0.0,46573.0,0.0,6349202394.0,11985.0,Generation X
Bahrain,1997,female,25-34 years,0.0,50841.0,0.0,6349202394.0,11985.0,Generation X
Bahrain,1997,female,35-54 years,0.0,53562.0,0.0,6349202394.0,11985.0,Boomers
Bahrain,1997,female,5-14 years,0.0,55390.0,0.0,6349202394.0,11985.0,Millenials
Bahrain,1997,female,55-74 years,0.0,13826.0,0.0,6349202394.0,11985.0,Silent
Bahrain,1997,female,75+ years,0.0,2250.0,0.0,6349202394.0,11985.0,G.I. Generation
Bahrain,1997,male,15-24 years,0.0,54369.0,0.0,6349202394.0,11985.0,Generation X
Bahrain,1997,male,25-34 years,0.0,80297.0,0.0,6349202394.0,11985.0,Generation X
Bahrain,1997,male,35-54 years,0.0,96825.0,0.0,6349202394.0,11985.0,Boomers
Bahrain,1997,male,5-14 years,0.0,57431.0,0.0,6349202394.0,11985.0,Millenials
Bahrain,1997,male,55-74 years,0.0,16035.0,0.0,6349202394.0,11985.0,Silent
Bahrain,1997,male,75+ years,0.0,2355.0,0.0,6349202394.0,11985.0,G.I. Generation
Bahrain,1998,female,15-24 years,0.0,48147.0,0.0,6183776596.0,11325.0,Generation X
Bahrain,1998,female,25-34 years,0.0,51596.0,0.0,6183776596.0,11325.0,Generation X
Bahrain,1998,female,35-54 years,0.0,56917.0,0.0,6183776596.0,11325.0,Boomers
Bahrain,1998,female,5-14 years,0.0,56626.0,0.0,6183776596.0,11325.0,Millenials
Bahrain,1998,female,55-74 years,0.0,14404.0,0.0,6183776596.0,11325.0,Silent
Bahrain,1998,female,75+ years,0.0,2312.0,0.0,6183776596.0,11325.0,G.I. Generation
Bahrain,1998,male,15-24 years,0.0,56377.0,0.0,6183776596.0,11325.0,Generation X
Bahrain,1998,male,25-34 years,0.0,80849.0,0.0,6183776596.0,11325.0,Generation X
Bahrain,1998,male,35-54 years,0.0,101013.0,0.0,6183776596.0,11325.0,Boomers
Bahrain,1998,male,5-14 years,0.0,58935.0,0.0,6183776596.0,11325.0,Millenials
Bahrain,1998,male,55-74 years,0.0,16409.0,0.0,6183776596.0,11325.0,Silent
Bahrain,1998,male,75+ years,0.0,2423.0,0.0,6183776596.0,11325.0,G.I. Generation
Bahrain,1999,male,25-34 years,8.0,82791.0,9.66,6621010372.0,11703.0,Generation X
Bahrain,1999,male,35-54 years,4.0,105903.0,3.78,6621010372.0,11703.0,Boomers
Bahrain,1999,male,15-24 years,2.0,57914.0,3.45,6621010372.0,11703.0,Generation X
Bahrain,1999,female,15-24 years,1.0,49631.0,2.01,6621010372.0,11703.0,Generation X
Bahrain,1999,female,25-34 years,1.0,52339.0,1.91,6621010372.0,11703.0,Generation X
Bahrain,1999,female,35-54 years,1.0,60568.0,1.65,6621010372.0,11703.0,Boomers
Bahrain,1999,female,5-14 years,0.0,58374.0,0.0,6621010372.0,11703.0,Millenials
Bahrain,1999,female,55-74 years,0.0,15017.0,0.0,6621010372.0,11703.0,Silent
Bahrain,1999,female,75+ years,0.0,2339.0,0.0,6621010372.0,11703.0,G.I. Generation
Bahrain,1999,male,5-14 years,0.0,61554.0,0.0,6621010372.0,11703.0,Millenials
Bahrain,1999,male,55-74 years,0.0,16810.0,0.0,6621010372.0,11703.0,Silent
Bahrain,1999,male,75+ years,0.0,2522.0,0.0,6621010372.0,11703.0,G.I. Generation
Bahrain,2000,male,25-34 years,16.0,86231.0,18.55,9062906915.0,15345.0,Generation X
Bahrain,2000,male,35-54 years,10.0,112060.0,8.92,9062906915.0,15345.0,Boomers
Bahrain,2000,male,15-24 years,2.0,59208.0,3.38,9062906915.0,15345.0,Generation X
Bahrain,2000,female,25-34 years,1.0,53263.0,1.88,9062906915.0,15345.0,Generation X
Bahrain,2000,female,15-24 years,0.0,50968.0,0.0,9062906915.0,15345.0,Generation X
Bahrain,2000,female,35-54 years,0.0,64617.0,0.0,9062906915.0,15345.0,Boomers
Bahrain,2000,female,5-14 years,0.0,60791.0,0.0,9062906915.0,15345.0,Millenials
Bahrain,2000,female,55-74 years,0.0,15556.0,0.0,9062906915.0,15345.0,Silent
Bahrain,2000,female,75+ years,0.0,2394.0,0.0,9062906915.0,15345.0,G.I. Generation
Bahrain,2000,male,5-14 years,0.0,65512.0,0.0,9062906915.0,15345.0,Millenials
Bahrain,2000,male,55-74 years,0.0,17346.0,0.0,9062906915.0,15345.0,Silent
Bahrain,2000,male,75+ years,0.0,2648.0,0.0,9062906915.0,15345.0,G.I. Generation
Bahrain,2001,male,25-34 years,8.0,90920.0,8.8,8976207713.0,14383.0,Generation X
Bahrain,2001,male,35-54 years,8.0,118151.0,6.77,8976207713.0,14383.0,Boomers
Bahrain,2001,male,55-74 years,1.0,17917.0,5.58,8976207713.0,14383.0,Silent
Bahrain,2001,male,15-24 years,2.0,68309.0,2.93,8976207713.0,14383.0,Millenials
Bahrain,2001,female,15-24 years,1.0,54497.0,1.83,8976207713.0,14383.0,Millenials
Bahrain,2001,female,25-34 years,1.0,55961.0,1.79,8976207713.0,14383.0,Generation X
Bahrain,2001,male,5-14 years,1.0,67127.0,1.49,8976207713.0,14383.0,Millenials
Bahrain,2001,female,35-54 years,1.0,67856.0,1.47,8976207713.0,14383.0,Boomers
Bahrain,2001,female,5-14 years,0.0,62316.0,0.0,8976207713.0,14383.0,Millenials
Bahrain,2001,female,55-74 years,0.0,15791.0,0.0,8976207713.0,14383.0,Silent
Bahrain,2001,female,75+ years,0.0,2544.0,0.0,8976207713.0,14383.0,Silent
Bahrain,2001,male,75+ years,0.0,2694.0,0.0,8976207713.0,14383.0,Silent
Bahrain,2002,male,25-34 years,7.0,97288.0,7.2,9632155053.0,14572.0,Generation X
Bahrain,2002,male,35-54 years,9.0,126500.0,7.11,9632155053.0,14572.0,Boomers
Bahrain,2002,female,35-54 years,4.0,71376.0,5.6,9632155053.0,14572.0,Boomers
Bahrain,2002,female,15-24 years,2.0,57599.0,3.47,9632155053.0,14572.0,Millenials
Bahrain,2002,male,15-24 years,2.0,76442.0,2.62,9632155053.0,14572.0,Millenials
Bahrain,2002,female,25-34 years,1.0,59350.0,1.68,9632155053.0,14572.0,Generation X
Bahrain,2002,female,5-14 years,0.0,63714.0,0.0,9632155053.0,14572.0,Millenials
Bahrain,2002,female,55-74 years,0.0,16006.0,0.0,9632155053.0,14572.0,Silent
Bahrain,2002,female,75+ years,0.0,2738.0,0.0,9632155053.0,14572.0,Silent
Bahrain,2002,male,5-14 years,0.0,68596.0,0.0,9632155053.0,14572.0,Millenials
Bahrain,2002,male,55-74 years,0.0,18646.0,0.0,9632155053.0,14572.0,Silent
Bahrain,2002,male,75+ years,0.0,2755.0,0.0,9632155053.0,14572.0,Silent
Bahrain,2003,male,35-54 years,17.0,137287.0,12.38,11074822074.0,15756.0,Boomers
Bahrain,2003,male,25-34 years,9.0,105799.0,8.51,11074822074.0,15756.0,Generation X
Bahrain,2003,female,25-34 years,5.0,63380.0,7.89,11074822074.0,15756.0,Generation X
Bahrain,2003,male,15-24 years,3.0,83143.0,3.61,11074822074.0,15756.0,Millenials
Bahrain,2003,female,15-24 years,0.0,60298.0,0.0,11074822074.0,15756.0,Millenials
Bahrain,2003,female,35-54 years,0.0,75430.0,0.0,11074822074.0,15756.0,Boomers
Bahrain,2003,female,5-14 years,0.0,65298.0,0.0,11074822074.0,15756.0,Millenials
Bahrain,2003,female,55-74 years,0.0,16343.0,0.0,11074822074.0,15756.0,Silent
Bahrain,2003,female,75+ years,0.0,2946.0,0.0,11074822074.0,15756.0,Silent
Bahrain,2003,male,5-14 years,0.0,70584.0,0.0,11074822074.0,15756.0,Millenials
Bahrain,2003,male,55-74 years,0.0,19574.0,0.0,11074822074.0,15756.0,Silent
Bahrain,2003,male,75+ years,0.0,2831.0,0.0,11074822074.0,15756.0,Silent
Bahrain,2004,male,55-74 years,4.0,20717.0,19.31,13150166755.0,17497.0,Silent
Bahrain,2004,male,25-34 years,19.0,116777.0,16.27,13150166755.0,17497.0,Generation X
Bahrain,2004,male,35-54 years,10.0,150835.0,6.63,13150166755.0,17497.0,Boomers
Bahrain,2004,female,25-34 years,3.0,68052.0,4.41,13150166755.0,17497.0,Generation X
Bahrain,2004,female,35-54 years,3.0,80288.0,3.74,13150166755.0,17497.0,Boomers
Bahrain,2004,male,15-24 years,2.0,88431.0,2.26,13150166755.0,17497.0,Millenials
Bahrain,2004,female,15-24 years,1.0,62699.0,1.59,13150166755.0,17497.0,Millenials
Bahrain,2004,female,5-14 years,0.0,67313.0,0.0,13150166755.0,17497.0,Millenials
Bahrain,2004,female,55-74 years,0.0,16975.0,0.0,13150166755.0,17497.0,Silent
Bahrain,2004,female,75+ years,0.0,3126.0,0.0,13150166755.0,17497.0,Silent
Bahrain,2004,male,5-14 years,0.0,73422.0,0.0,13150166755.0,17497.0,Millenials
Bahrain,2004,male,75+ years,0.0,2924.0,0.0,13150166755.0,17497.0,Silent
Bahrain,2005,male,25-34 years,15.0,142375.0,10.54,15968726862.0,19485.0,Generation X
Bahrain,2005,male,35-54 years,14.0,174785.0,8.01,15968726862.0,19485.0,Boomers
Bahrain,2005,male,55-74 years,2.0,27261.0,7.34,15968726862.0,19485.0,Silent
Bahrain,2005,male,15-24 years,4.0,79928.0,5.0,15968726862.0,19485.0,Millenials
Bahrain,2005,female,25-34 years,3.0,73758.0,4.07,15968726862.0,19485.0,Generation X
Bahrain,2005,female,15-24 years,2.0,64792.0,3.09,15968726862.0,19485.0,Millenials
Bahrain,2005,female,35-54 years,2.0,92102.0,2.17,15968726862.0,19485.0,Boomers
Bahrain,2005,female,5-14 years,0.0,66362.0,0.0,15968726862.0,19485.0,Millenials
Bahrain,2005,female,55-74 years,0.0,19983.0,0.0,15968726862.0,19485.0,Silent
Bahrain,2005,female,75+ years,0.0,4389.0,0.0,15968726862.0,19485.0,Silent
Bahrain,2005,male,5-14 years,0.0,69742.0,0.0,15968726862.0,19485.0,Millenials
Bahrain,2005,male,75+ years,0.0,4063.0,0.0,15968726862.0,19485.0,Silent
Bahrain,2006,male,25-34 years,12.0,158656.0,7.56,18505053191.0,20826.0,Generation X
Bahrain,2006,female,25-34 years,5.0,80271.0,6.23,18505053191.0,20826.0,Generation X
Bahrain,2006,female,15-24 years,3.0,69020.0,4.35,18505053191.0,20826.0,Millenials
Bahrain,2006,male,55-74 years,1.0,29960.0,3.34,18505053191.0,20826.0,Silent
Bahrain,2006,female,35-54 years,3.0,100668.0,2.98,18505053191.0,20826.0,Boomers
Bahrain,2006,male,35-54 years,3.0,192597.0,1.56,18505053191.0,20826.0,Boomers
Bahrain,2006,male,15-24 years,1.0,86090.0,1.16,18505053191.0,20826.0,Millenials
Bahrain,2006,female,5-14 years,0.0,68590.0,0.0,18505053191.0,20826.0,Millenials
Bahrain,2006,female,55-74 years,0.0,21363.0,0.0,18505053191.0,20826.0,Silent
Bahrain,2006,female,75+ years,0.0,4915.0,0.0,18505053191.0,20826.0,Silent
Bahrain,2006,male,5-14 years,0.0,71974.0,0.0,18505053191.0,20826.0,Millenials
Bahrain,2006,male,75+ years,0.0,4439.0,0.0,18505053191.0,20826.0,Silent
Bahrain,2007,male,25-34 years,14.0,176938.0,7.91,21730000000.0,22524.0,Generation X
Bahrain,2007,male,35-54 years,13.0,212426.0,6.12,21730000000.0,22524.0,Boomers
Bahrain,2007,male,55-74 years,2.0,32965.0,6.07,21730000000.0,22524.0,Silent
Bahrain,2007,male,15-24 years,5.0,92875.0,5.38,21730000000.0,22524.0,Millenials
Bahrain,2007,female,25-34 years,3.0,87472.0,3.43,21730000000.0,22524.0,Generation X
Bahrain,2007,female,35-54 years,2.0,110173.0,1.82,21730000000.0,22524.0,Boomers
Bahrain,2007,female,15-24 years,1.0,73617.0,1.36,21730000000.0,22524.0,Millenials
Bahrain,2007,female,5-14 years,0.0,70861.0,0.0,21730000000.0,22524.0,Generation Z
Bahrain,2007,female,55-74 years,0.0,22872.0,0.0,21730000000.0,22524.0,Silent
Bahrain,2007,female,75+ years,0.0,5497.0,0.0,21730000000.0,22524.0,Silent
Bahrain,2007,male,5-14 years,0.0,74222.0,0.0,21730000000.0,22524.0,Generation Z
Bahrain,2007,male,75+ years,0.0,4852.0,0.0,21730000000.0,22524.0,Silent
Bahrain,2008,male,25-34 years,21.0,196832.0,10.67,25710877660.0,25106.0,Generation X
Bahrain,2008,male,35-54 years,13.0,225866.0,5.76,25710877660.0,25106.0,Boomers
Bahrain,2008,female,15-24 years,3.0,76246.0,3.93,25710877660.0,25106.0,Millenials
Bahrain,2008,male,55-74 years,1.0,35879.0,2.79,25710877660.0,25106.0,Silent
Bahrain,2008,female,35-54 years,3.0,115468.0,2.6,25710877660.0,25106.0,Boomers
Bahrain,2008,female,25-34 years,2.0,93449.0,2.14,25710877660.0,25106.0,Generation X
Bahrain,2008,female,5-14 years,0.0,72955.0,0.0,25710877660.0,25106.0,Generation Z
Bahrain,2008,female,55-74 years,0.0,24495.0,0.0,25710877660.0,25106.0,Silent
Bahrain,2008,female,75+ years,0.0,5191.0,0.0,25710877660.0,25106.0,Silent
Bahrain,2008,male,15-24 years,0.0,96458.0,0.0,25710877660.0,25106.0,Millenials
Bahrain,2008,male,5-14 years,0.0,76617.0,0.0,25710877660.0,25106.0,Generation Z
Bahrain,2008,male,75+ years,0.0,4654.0,0.0,25710877660.0,25106.0,Silent
Bahrain,2009,male,35-54 years,14.0,242558.0,5.77,22938218085.0,20988.0,Boomers
Bahrain,2009,male,25-34 years,9.0,222448.0,4.05,22938218085.0,20988.0,Generation X
Bahrain,2009,female,25-34 years,4.0,99580.0,4.02,22938218085.0,20988.0,Generation X
Bahrain,2009,male,15-24 years,4.0,102256.0,3.91,22938218085.0,20988.0,Millenials
Bahrain,2009,male,55-74 years,1.0,38002.0,2.63,22938218085.0,20988.0,Silent
Bahrain,2009,male,5-14 years,2.0,79180.0,2.53,22938218085.0,20988.0,Generation Z
Bahrain,2009,female,35-54 years,2.0,118835.0,1.68,22938218085.0,20988.0,Boomers
Bahrain,2009,female,15-24 years,0.0,80832.0,0.0,22938218085.0,20988.0,Millenials
Bahrain,2009,female,5-14 years,0.0,75122.0,0.0,22938218085.0,20988.0,Generation Z
Bahrain,2009,female,55-74 years,0.0,25915.0,0.0,22938218085.0,20988.0,Silent
Bahrain,2009,female,75+ years,0.0,4103.0,0.0,22938218085.0,20988.0,Silent
Bahrain,2009,male,75+ years,0.0,4091.0,0.0,22938218085.0,20988.0,Silent
Bahrain,2010,male,35-54 years,8.0,252232.0,3.17,25713271277.0,22572.0,Generation X
Bahrain,2010,male,25-34 years,6.0,235591.0,2.55,25713271277.0,22572.0,Generation X
Bahrain,2010,male,55-74 years,1.0,41999.0,2.38,25713271277.0,22572.0,Silent
Bahrain,2010,female,35-54 years,2.0,125709.0,1.59,25713271277.0,22572.0,Generation X
Bahrain,2010,female,15-24 years,1.0,80571.0,1.24,25713271277.0,22572.0,Millenials
Bahrain,2010,female,25-34 years,1.0,104368.0,0.96,25713271277.0,22572.0,Generation X
Bahrain,2010,female,5-14 years,0.0,77140.0,0.0,25713271277.0,22572.0,Generation Z
Bahrain,2010,female,55-74 years,0.0,27834.0,0.0,25713271277.0,22572.0,Silent
Bahrain,2010,female,75+ years,0.0,4625.0,0.0,25713271277.0,22572.0,Silent
Bahrain,2010,male,15-24 years,0.0,103388.0,0.0,25713271277.0,22572.0,Millenials
Bahrain,2010,male,5-14 years,0.0,81414.0,0.0,25713271277.0,22572.0,Generation Z
Bahrain,2010,male,75+ years,0.0,4289.0,0.0,25713271277.0,22572.0,Silent
Bahrain,2011,male,15-24 years,3.0,101695.0,2.95,28776595745.0,26078.0,Millenials
Bahrain,2011,male,55-74 years,1.0,43883.0,2.28,28776595745.0,26078.0,Boomers
Bahrain,2011,female,25-34 years,2.0,98138.0,2.04,28776595745.0,26078.0,Millenials
Bahrain,2011,male,25-34 years,4.0,220691.0,1.81,28776595745.0,26078.0,Millenials
Bahrain,2011,male,35-54 years,4.0,242955.0,1.65,28776595745.0,26078.0,Generation X
Bahrain,2011,female,35-54 years,2.0,123582.0,1.62,28776595745.0,26078.0,Generation X
Bahrain,2011,female,15-24 years,1.0,75788.0,1.32,28776595745.0,26078.0,Millenials
Bahrain,2011,female,5-14 years,1.0,77270.0,1.29,28776595745.0,26078.0,Generation Z
Bahrain,2011,female,55-74 years,0.0,29140.0,0.0,28776595745.0,26078.0,Boomers
Bahrain,2011,female,75+ years,0.0,4742.0,0.0,28776595745.0,26078.0,Silent
Bahrain,2011,male,5-14 years,0.0,81209.0,0.0,28776595745.0,26078.0,Generation Z
Bahrain,2011,male,75+ years,0.0,4369.0,0.0,28776595745.0,26078.0,Silent
Bahrain,2012,male,25-34 years,11.0,237133.0,4.64,30749308511.0,25587.0,Millenials
Bahrain,2012,male,35-54 years,6.0,268027.0,2.24,30749308511.0,25587.0,Generation X
Bahrain,2012,female,25-34 years,1.0,110796.0,0.9,30749308511.0,25587.0,Millenials
Bahrain,2012,male,15-24 years,1.0,111603.0,0.9,30749308511.0,25587.0,Millenials
Bahrain,2012,female,15-24 years,0.0,81091.0,0.0,30749308511.0,25587.0,Millenials
Bahrain,2012,female,35-54 years,0.0,135976.0,0.0,30749308511.0,25587.0,Generation X
Bahrain,2012,female,5-14 years,0.0,81275.0,0.0,30749308511.0,25587.0,Generation Z
Bahrain,2012,female,55-74 years,0.0,31641.0,0.0,30749308511.0,25587.0,Boomers
Bahrain,2012,female,75+ years,0.0,4548.0,0.0,30749308511.0,25587.0,Silent
Bahrain,2012,male,5-14 years,0.0,85538.0,0.0,30749308511.0,25587.0,Generation Z
Bahrain,2012,male,55-74 years,0.0,50001.0,0.0,30749308511.0,25587.0,Boomers
Bahrain,2012,male,75+ years,0.0,4149.0,0.0,30749308511.0,25587.0,Silent
Bahrain,2013,male,15-24 years,1.0,110064.0,0.91,32539547872.0,26793.0,Millenials
Bahrain,2013,male,25-34 years,2.0,237632.0,0.84,32539547872.0,26793.0,Millenials
Bahrain,2013,male,35-54 years,2.0,269162.0,0.74,32539547872.0,26793.0,Generation X
Bahrain,2013,female,15-24 years,0.0,80476.0,0.0,32539547872.0,26793.0,Millenials
Bahrain,2013,female,25-34 years,0.0,112513.0,0.0,32539547872.0,26793.0,Millenials
Bahrain,2013,female,35-54 years,0.0,139352.0,0.0,32539547872.0,26793.0,Generation X
Bahrain,2013,female,5-14 years,0.0,82726.0,0.0,32539547872.0,26793.0,Generation Z
Bahrain,2013,female,55-74 years,0.0,33780.0,0.0,32539547872.0,26793.0,Boomers
Bahrain,2013,female,75+ years,0.0,4859.0,0.0,32539547872.0,26793.0,Silent
Bahrain,2013,male,5-14 years,0.0,86269.0,0.0,32539547872.0,26793.0,Generation Z
Bahrain,2013,male,55-74 years,0.0,53308.0,0.0,32539547872.0,26793.0,Boomers
Bahrain,2013,male,75+ years,0.0,4351.0,0.0,32539547872.0,26793.0,Silent
Bahrain,2014,male,15-24 years,4.0,100635.0,3.97,33387712766.0,27503.0,Millenials
Bahrain,2014,male,25-34 years,3.0,237952.0,1.26,33387712766.0,27503.0,Millenials
Bahrain,2014,female,25-34 years,1.0,110838.0,0.9,33387712766.0,27503.0,Millenials
Bahrain,2014,male,35-54 years,1.0,258922.0,0.39,33387712766.0,27503.0,Generation X
Bahrain,2014,female,15-24 years,0.0,78926.0,0.0,33387712766.0,27503.0,Millenials
Bahrain,2014,female,35-54 years,0.0,139103.0,0.0,33387712766.0,27503.0,Generation X
Bahrain,2014,female,5-14 years,0.0,82452.0,0.0,33387712766.0,27503.0,Generation Z
Bahrain,2014,female,55-74 years,0.0,41406.0,0.0,33387712766.0,27503.0,Boomers
Bahrain,2014,female,75+ years,0.0,6154.0,0.0,33387712766.0,27503.0,Silent
Bahrain,2014,male,5-14 years,0.0,86539.0,0.0,33387712766.0,27503.0,Generation Z
Bahrain,2014,male,55-74 years,0.0,64351.0,0.0,33387712766.0,27503.0,Boomers
Bahrain,2014,male,75+ years,0.0,6688.0,0.0,33387712766.0,27503.0,Silent
Barbados,1985,male,75+ years,1.0,4000.0,25.0,1417575550.0,6137.0,G.I. Generation
Barbados,1985,male,55-74 years,3.0,13000.0,23.08,1417575550.0,6137.0,G.I. Generation
Barbados,1985,female,25-34 years,2.0,22000.0,9.09,1417575550.0,6137.0,Boomers
Barbados,1985,male,25-34 years,1.0,22000.0,4.55,1417575550.0,6137.0,Boomers
Barbados,1985,female,15-24 years,0.0,26000.0,0.0,1417575550.0,6137.0,Generation X
Barbados,1985,female,35-54 years,0.0,24000.0,0.0,1417575550.0,6137.0,Silent
Barbados,1985,female,5-14 years,0.0,24000.0,0.0,1417575550.0,6137.0,Generation X
Barbados,1985,female,55-74 years,0.0,19000.0,0.0,1417575550.0,6137.0,G.I. Generation
Barbados,1985,female,75+ years,0.0,7000.0,0.0,1417575550.0,6137.0,G.I. Generation
Barbados,1985,male,15-24 years,0.0,26000.0,0.0,1417575550.0,6137.0,Generation X
Barbados,1985,male,35-54 years,0.0,20000.0,0.0,1417575550.0,6137.0,Silent
Barbados,1985,male,5-14 years,0.0,24000.0,0.0,1417575550.0,6137.0,Generation X
Barbados,1986,male,35-54 years,4.0,20000.0,20.0,1556321742.0,6720.0,Silent
Barbados,1986,male,15-24 years,2.0,26200.0,7.63,1556321742.0,6720.0,Generation X
Barbados,1986,female,25-34 years,1.0,22000.0,4.55,1556321742.0,6720.0,Boomers
Barbados,1986,male,25-34 years,1.0,22000.0,4.55,1556321742.0,6720.0,Boomers
Barbados,1986,female,15-24 years,0.0,26200.0,0.0,1556321742.0,6720.0,Generation X
Barbados,1986,female,35-54 years,0.0,24000.0,0.0,1556321742.0,6720.0,Silent
Barbados,1986,female,5-14 years,0.0,24100.0,0.0,1556321742.0,6720.0,Generation X
Barbados,1986,female,55-74 years,0.0,19000.0,0.0,1556321742.0,6720.0,G.I. Generation
Barbados,1986,female,75+ years,0.0,7000.0,0.0,1556321742.0,6720.0,G.I. Generation
Barbados,1986,male,5-14 years,0.0,24100.0,0.0,1556321742.0,6720.0,Generation X
Barbados,1986,male,55-74 years,0.0,13000.0,0.0,1556321742.0,6720.0,G.I. Generation
Barbados,1986,male,75+ years,0.0,4000.0,0.0,1556321742.0,6720.0,G.I. Generation
Barbados,1987,female,35-54 years,2.0,24400.0,8.2,1713771321.0,7333.0,Silent
Barbados,1987,male,55-74 years,1.0,13000.0,7.69,1713771321.0,7333.0,G.I. Generation
Barbados,1987,male,35-54 years,1.0,20200.0,4.95,1713771321.0,7333.0,Silent
Barbados,1987,male,25-34 years,1.0,22200.0,4.5,1713771321.0,7333.0,Boomers
Barbados,1987,male,5-14 years,1.0,24300.0,4.12,1713771321.0,7333.0,Generation X
Barbados,1987,female,15-24 years,0.0,26400.0,0.0,1713771321.0,7333.0,Generation X
Barbados,1987,female,25-34 years,0.0,22200.0,0.0,1713771321.0,7333.0,Boomers
Barbados,1987,female,5-14 years,0.0,24300.0,0.0,1713771321.0,7333.0,Generation X
Barbados,1987,female,55-74 years,0.0,19300.0,0.0,1713771321.0,7333.0,G.I. Generation
Barbados,1987,female,75+ years,0.0,7000.0,0.0,1713771321.0,7333.0,G.I. Generation
Barbados,1987,male,15-24 years,0.0,26400.0,0.0,1713771321.0,7333.0,Generation X
Barbados,1987,male,75+ years,0.0,4000.0,0.0,1713771321.0,7333.0,G.I. Generation
Barbados,1988,male,25-34 years,5.0,22400.0,22.32,1822815594.0,7763.0,Boomers
Barbados,1988,male,35-54 years,3.0,20400.0,14.71,1822815594.0,7763.0,Silent
Barbados,1988,male,55-74 years,1.0,13100.0,7.63,1822815594.0,7763.0,G.I. Generation
Barbados,1988,male,15-24 years,2.0,26400.0,7.58,1822815594.0,7763.0,Generation X
Barbados,1988,female,55-74 years,1.0,19400.0,5.15,1822815594.0,7763.0,G.I. Generation
Barbados,1988,female,15-24 years,0.0,26400.0,0.0,1822815594.0,7763.0,Generation X
Barbados,1988,female,25-34 years,0.0,22400.0,0.0,1822815594.0,7763.0,Boomers
Barbados,1988,female,35-54 years,0.0,24400.0,0.0,1822815594.0,7763.0,Silent
Barbados,1988,female,5-14 years,0.0,24400.0,0.0,1822815594.0,7763.0,Generation X
Barbados,1988,female,75+ years,0.0,7100.0,0.0,1822815594.0,7763.0,G.I. Generation
Barbados,1988,male,5-14 years,0.0,24400.0,0.0,1822815594.0,7763.0,Generation X
Barbados,1988,male,75+ years,0.0,4000.0,0.0,1822815594.0,7763.0,G.I. Generation
Barbados,1989,male,35-54 years,6.0,23000.0,26.09,2015731029.0,8541.0,Silent
Barbados,1989,male,55-74 years,2.0,14000.0,14.29,2015731029.0,8541.0,G.I. Generation
Barbados,1989,male,15-24 years,3.0,25000.0,12.0,2015731029.0,8541.0,Generation X
